10.51	4.306
4.68	4.416
9.41	4.776
4.78	4.706
4.64	4.466
12.48	4.586
55.84	4.226
11.15	4.216
3.61	4.386
23.13	4.356
3.7	4.406
7.75	4.736
6.19	4.206
8.44	4.316
4.17	4.276
2.63	4.136
3.68	4.326
4.37	4.156
7.36	4.236
9.8	4.496
6.21	4.346
8.63	4.226
3.58	4.656
12.48	4.256
38.89	4.476
5.5	4.446
3.82	4.316
27.83	4.186
7.43	4.196
38.38	4.256
20.83	4.106
15.21	4.246
21.75	4.266
7.55	4.076
5.51	4.226
7.65	4.216
10.55	4.296
5.16	4.136
8.23	4.206
4.02	4.096
3.67	4.056
