275.5	4.67
137.9	4.884
325.17	4.965
307.15	4.852
149.89	4.864
277.55	4.81
274.93	4.902
283.19	4.874
236.9	4.724
355.46	4.677
435.65	4.854
507.24	5.076
366.81	4.833
358.34	5.146
453.67	4.781
609.73	4.864
398.25	5.081
441.28	4.901
609.45	4.882
567.67	4.816
350.24	4.89
420.47	4.89
207.48	4.704
198.16	4.85
268.16	4.911
241.49	4.628
233.01	5.434
159.34	4.92
325.58	4.827
243.72	4.858
299.93	4.791
309.85	5.04
287.26	5.14
263.9	4.806
251.29	4.885
160	4.799
