34.31	4.434
7.57	4.671
22.87	4.733
18.36	4.621
86.03	4.628
10.31	4.584
34.71	4.664
17.33	4.632
15.77	4.465
3.89	4.536
107.89	4.609
7.78	4.854
27.14	4.612
5.93	4.948
75.71	4.529
12.75	4.62
9	4.835
32.27	4.653
10.19	4.635
93.13	4.576
16.16	4.66
162.25	4.697
11.12	4.488
10.84	4.608
187.6	4.691
34.18	4.426
73.61	5.227
35.93	4.669
16.45	4.582
15.06	4.606
50.7	4.59
101.17	4.787
12.96	4.973
11.46	4.585
12.92	4.637
12.18	4.556
