304.4034424	4.29
201.2106323	4.365
271.0419769	4.545
93.4489212	4.919
429.0756531	4.732
97.79883575	4.902
42.07686424	5.066
112.0044975	4.924
122.5255966	4.553
112.4504471	4.49
28.26788902	5.447
17.66219425	4.465
290.6530762	4.5
68.92831421	4.366
243.0190353	4.839
299.5850372	4.706
229.8911667	5.033
154.3443604	4.533
322.2248993	4.605
162.4597778	4.193
175.8643036	4.206
129.6121902	4.288
60.52731895	4.48
123.2444992	4.606
221.5533524	4.285
13.87634945	4.785
250.2215195	4.225
85.72159958	4.459
306.1132813	4.419
322.8396759	4.609
240.6592255	4.508
100.5230484	4.165
183.0969925	4.107
230.8882065	3.948
120.2964973	4.501
125.9749832	4.431
182.757103	4.126
432.1636047	4.745
147.2621918	4.199
63.50665283	4.685
335.3526459	4.666
219.4855423	4.397
86.51338196	4.75
261.8654022	4.616
299.4182434	4.237
234.7750931	4.677
41.99073792	4.377
16.57126522	4.303
289.5258331	4.429
393.1954803	4.877
40.91864586	4.496
337.5501404	4.694
