13.44490385	3.824
4.642764091	3.934
9.783178329	4.294
4.719904423	4.224
4.152741671	3.984
18.62831116	4.104
69.32527542	3.744
25.17273712	3.734
3.514572501	3.904
25.04001236	3.874
4.530468225	3.924
6.609575033	4.254
5.382702589	3.724
8.782058716	3.834
5.749256134	3.794
2.58025825	3.654
5.821350336	3.844
3.601209402	3.674
14.0450449	3.754
23.12951088	4.014
5.032029629	3.864
6.884455919	3.744
3.4304353	4.174
15.79744148	3.774
46.76594925	3.994
8.019370079	3.964
3.858113527	3.834
25.75088215	3.704
6.744805098	3.714
41.3062191	3.774
16.6982193	3.624
23.79804707	3.764
35.18756866	3.784
8.861347198	3.594
4.555640221	3.744
7.236893654	3.734
7.582658529	3.814
5.379592419	3.654
6.899892569	3.724
3.775099874	3.614
4.13307023	3.574
