56	1.894
90.94	2.554
51.56	3.434
114.48	3.614
62.82	2.554
113.5	2.254
49.42	2.904
38.47	3.334
45.45	3.324
58.38	2.634
64.47	2.454
36.9	3.194
34.25	1.884
55.47	2.674
138.99	2.734
80.75	3.214
52.92	2.404
54.09	1.614
76.56	2.274
39.02	2.754
67.35	3.244
97.4	3.514
55.21	2.024
54.3	2.244
100.68	1.674
70.14	3.414
59.98	2.614
92.08	2.344
66.98	2.464
